,name,postcode,latitude,longitude,popularity,price,rating
384,Suttons Radio,SE13 6AA,51.46032,-0.010774,0.8636130834594343,1.0,6.4
385,Admiral Hardy,SE10 9HY,51.481971,-0.009199,0.8663531602840182,1.0,5.6
387,The Brockley Barge,SE4 2RR,51.464126,-0.036442,0.9960121056920032,1.0,6.3
390,Spanish Galleon,SE10 9BL,51.481671,-0.009839,0.8850517983936678,1.0,5.2
391,The Amersham Arms,SE14 6TY,51.475719,-0.032494,0.9645349784658364,1.0,5.9
393,The Railway,SE3 9LE,51.465651,0.008934,0.9692631824001864,1.0,5.9
394,The Wickham Arms,SE4 1TF,51.468624,-0.032697,0.9562588755674544,1.0,6.0
396,The Lord Nelson,E14 3BD,51.487362,-0.013141,0.8469747410080316,1.0,5.2
397,The Watch House,SE13 6JP,51.459952,-0.01173,0.9347316959608892,1.0,5.9
398,Marquis of Granby,SE14 6AG,51.475564,-0.035881,0.9502828541496916,1.0,5.8
406,The Henry Addington,E14 4PH,51.50447,-0.022204,0.9768990804330112,1.0,5.8
408,The Tooke Arms,E14 8NH,51.498207,-0.025564,0.8495355604702596,1.0,5.6
413,O'Neill's,SE3 0BH,51.466742,0.007953,0.9117285531370038,1.0,5.3
415,The Ship York,SE16 5LJ,51.49872,-0.034495,0.8963915725759516,1.0,5.6
416,The Old Tigers Head,SE12 8RU,51.457491,0.009082,0.949342335001746,1.0,5.7
417,The Merchant,E14 4DH,51.506206,-0.022061,0.2110254917937376,1.0,5.6
421,The Moby Dick,SE16 7PL,51.495742,-0.03933,0.9783564195087884,1.0,5.4
422,The Fine Line,E14 4DH,51.505946,-0.021854,0.555129786986381,1.0,5.2
423,The Chesham Arms,E9 6DU,51.547589,-0.050124,0.9549505296240252,1.0,9.4
424,The Kenton,E9 7AB,51.54412,-0.04436,0.9577162146432312,3.0,8.5
425,The Hemingway,E9 7JL,51.537265,-0.048908,0.9561354906297288,2.0,8.3
426,The Cock Tavern,E8 1EJ,51.546271,-0.055325,0.9847398440228146,2.0,8.2
427,The Plough,E9 6JP,51.548187,-0.047651,0.9658712606215808,1.0,8.2
428,The Spread Eagle,E9 6AS,51.54861,-0.040705,0.9698707950180422,1.0,8.4
429,The Cat & Mutton,E8 4QJ,51.537473,-0.060963,0.9890047724362704,1.0,8.3
430,The Adam & Eve,E9 6AS,51.548897,-0.040347,0.9865254335932954,2.0,8.2
431,The Lauriston,E9 7JN,51.537868,-0.045151,0.9624281224537308,1.0,8.0
432,The Pembury Tavern,E8 1JH,51.549338,-0.059227,0.9864183447794204,2.0,8.1
433,Clapton Hart,E5 8EG,51.557694,-0.056147,0.9894633919217786,2.0,8.7
434,The Prince Arthur,E8 3BH,51.544183,-0.065576,0.963515306716331,1.0,8.2
435,The Kings Arms,E2 6EY,51.525615,-0.066083,0.9684739844022816,2.0,9.3
436,The People's Park Tavern,E9 7BT,51.541605,-0.037833,0.982944942381562,1.0,8.0
437,The Three Compasses,E8 1NH,51.548327,-0.068364,0.9700081480619251,1.0,8.3
438,The Palm Tree,E3 5BH,51.529167349999994,-0.040693115106250136,0.960675125130951,1.0,8.5
439,Star by Hackney Downs,E5 8NN,51.55308,-0.05777,0.9525480153649168,2.0,8.1
440,The Approach Tavern - Remarkable Restaurants,E2 9LY,51.531212,-0.051224,0.9667605633802816,1.0,8.2
441,The Scolt Head,N1 4HT,51.543346,-0.08157,0.9773879641485276,2.0,8.8
442,The Crown,E3 5SN,51.532945,-0.041649,0.9672028867419392,2.0,8.1
443,Bethnal Green Tavern,E2 0EA,51.52699,-0.058468,0.977767431032476,1.0,8.4
444,The Axe,N16 7HR,51.562816,-0.071902,0.97527179606565,1.0,9.1
445,Lady Mildmay,N1 4PR,51.550723,-0.084589,0.9836852520079152,1.0,8.9
446,The Dove,E8 4QJ,51.536524,-0.061634,0.9870259573972762,2.0,7.9
447,Hand of Glory,E8 2BS,51.55375,-0.06799,0.967070189733442,1.0,8.3
448,The Crooked Billet,E5 9JP,51.562077,-0.05723,0.9869142125480154,2.0,8.5
449,The Railway Tavern Ale House,N16 8JT,51.548916,-0.079184,0.9843627051565592,2.0,8.4
450,The Royal Oak,E2 7RG,51.52952,-0.069382,0.973458270282854,2.0,8.3
451,The Prince George,E8 3AG,51.544769,-0.068151,0.9693702712140612,1.0,7.9
452,Well & Bucket,E2 7DG,51.525392,-0.070982,0.9776370620416716,2.0,8.5
453,Howl at the Moon,N1 5LH,51.533098,-0.079843,0.9728855779303924,2.0,8.4
454,The Talbot,N1 4JY,51.542808,-0.07915,0.9668420439995344,2.0,8.2
455,The Camel,E2 0JD,51.528898,-0.052176,0.969132813409382,1.0,8.0
456,The George & Vulture,N1 6BU,51.52908,-0.083756,0.9786078454196252,2.0,8.5
457,Shacklewell Arms,E8 2EB,51.552351,-0.071409,0.9741590036084274,2.0,8.0
458,The Draft House Birdcage,E2 7QB,51.528425,-0.070874,0.9872401350250262,1.0,8.2
459,Bergen House,N16 9PX,51.55169,-0.085924,0.9596740775229892,1.0,8.2
460,The Snooty Fox,N5 2NN,51.549117,-0.09134,0.974352229076941,2.0,8.4
461,Auld Shillelagh,N16 0UD,51.561981,-0.07956,0.9738680013968106,1.0,8.1
462,Duke of Wellington,E8 4EP,51.540191,-0.074881,0.9638109649633336,1.0,7.6
463,The White Hart,N16 8EL,51.559027,-0.074396,0.9604725875916656,2.0,7.8
464,Angel & Crown,E2 0RY,51.529309,-0.045515,0.9854429053660808,1.0,7.5
465,Royal Inn on the Park,E9 7HJ,51.536709,-0.043293,0.9764846932836688,2.0,7.2
466,The Victoria,E8 3AS,51.54571,-0.070052,0.9854941217553254,1.0,7.4
467,The Tiger,E9 5DG,51.545334,-0.035466,0.9896729135141428,1.0,7.2
468,The Alma,N1 4QU,51.548417,-0.087735,0.9590874170643696,2.0,7.8
469,The Edinburgh Cellars,N1 4RA,51.550582,-0.086508,0.9706087766267024,1.0,7.8
470,The Coborn Arms,E3 2DA,51.527033,-0.030144,0.9332045163543244,1.0,7.6
471,Farr's School of Dancing,E8 3DF,51.546398,-0.073939,0.9765335816552204,1.0,7.4
472,The Princess of Wales,E5 9QB,51.561893,-0.045795,0.9790501687812828,1.0,7.6
473,Rusty Bike,E3 4PH,51.52525,-0.032513,0.9783890117564894,1.0,7.6
474,The Prince,N16 0AB,51.559989,-0.078209,0.9655918984984286,1.0,7.7
475,The Three Crowns,N16 0LH,51.562136,-0.073783,0.9704015830520312,1.0,7.5
476,The Shakespeare,N16 8RY,51.555497,-0.081863,0.9822092887905948,1.0,7.4
477,The Old Blue Last,EC2A 3ES,51.524328,-0.080055,0.9902781981143056,2.0,7.3
478,The Reliance,EC1V 9DR,51.526591,-0.081425,0.9497637062041672,2.0,6.9
479,Anchor & Hope,E5 9HG,51.567965,-0.052538,0.9637062041671516,1.0,6.8
480,The Hare,E2 9BU,51.533415,-0.057483,0.9796182050983588,1.0,6.3
481,The Half Moon,E1 4AA,51.522235,-0.04534,0.9829775346292632,1.0,6.5
482,The Little Driver,E3 2AN,51.527811,-0.022526,0.9898894191595856,1.0,6.5
483,Baxters Court,E8 1HE,51.5494943,-0.0549973,0.97307414736352,1.0,5.8
484,Carpenters Arms,E1 5RN,51.523085,-0.05517,0.9740565708299384,1.0,6.4
485,Royal Sovereign,E5 8RL,51.562671,-0.063192,0.9455127458968688,1.0,6.3
486,The Barley Mow,EC2A 3BX,51.526039,-0.080479,0.9582400186241417,1.0,6.4
487,Bricklayers Arms,EC2A 3PE,51.526171,-0.081131,0.9617692934466302,3.0,6.3
488,The Rochester Castle,N16 0NY,51.561097,-0.07405,0.9534559422651612,1.0,6.2
489,Bow Bells,E3 3AA,51.527999,-0.019573,0.9807635898032824,1.0,6.2
490,The Blind Beggar,E1 1BU,51.519975,-0.056973,0.9800768245838668,2.0,6.2
491,The Cow,E20 1GL,51.5421287,-0.008406,0.9937376324060064,2.0,6.2
493,Salmon & Ball,E2 0EA,51.527324,-0.055883,0.9438202770341054,1.0,5.1
495,The Andover Arms,W6 0DL,51.496998,-0.232748,0.9542847165638458,1.0,8.6
496,The Chancellors,W6 9RL,51.488556,-0.226965,0.9235781631940404,1.0,8.2
497,The Black Lion,W6 9TJ,51.490238,-0.241788,0.9509579792806424,1.0,8.2
498,The White Horse,SW6 4UL,51.474384,-0.200304,0.9849237574205564,2.0,8.8
499,The Jameson,W14 0HR,51.497232,-0.216306,0.9312629495984168,1.0,7.7
500,The Cross Keys,W6 9BG,51.492039,-0.24262,0.9327598649749738,1.0,7.8
501,The Fulham Mitre,SW6 7DU,51.479955,-0.202695,0.961208241182633,1.0,8.1
502,The Eagle,W12 9AZ,51.50069,-0.239396,0.9769852170876498,1.0,7.8
503,The Captain Cook,SW6 7QY,51.481087,-0.209699,0.9682155744383656,1.0,7.8
504,Elephant & Castle,W8 4LT,51.503067,-0.193444,0.9594063554883016,1.0,8.2
505,The Kings Head,SW5 0QT,51.493307,-0.192678,0.9623326737283204,1.0,8.1
506,The Half Moon,SW15 1EU,51.467285,-0.21998,0.9789849842858804,1.0,8.4
507,The Rutland,W6 9DJ,51.489811,-0.231332,0.98145966709347,1.0,7.4
508,The Builder's Arms,W8 5BJ,51.499354,-0.18837,0.9669374927249448,2.0,8.2
509,The Defectors Weld,W12 8AA,51.505349,-0.224392,0.9845303224304504,2.0,7.7
510,Mitre,W11 3QY,51.507812,-0.204213,0.969381911302526,1.0,7.9
511,The Windsor Castle,W8 7AR,51.506288,-0.198635,0.9686043533930858,3.0,7.9
512,The Raven,W6 0SA,51.495303,-0.244582,0.9640530788033989,1.0,7.5
513,Hollywood Arms,SW10 9HX,51.486182,-0.184181,0.96468862763357,1.0,8.0
514,The Devonshire Arms,W8 6LA,51.496827,-0.19265,0.9829053660807822,1.0,7.7
515,The Mall Tavern,W8 4RU,51.50867,-0.193984,0.966432312885578,2.0,7.9
516,The Blackbird,SW5 9AN,51.491865,-0.192271,0.9907787219182864,1.0,7.7
517,The Duchess of Cambridge,W6 0XF,51.498584,-0.243877,0.9743661971830986,1.0,7.5
518,Fox & Pheasant,SW10 9UJ,51.481956,-0.187751,0.9492538703294146,1.0,7.9
519,The Tommy Tucker,SW6 2DR,51.478848,-0.192838,0.9701501571411942,1.0,7.8
520,The Rose,SW6 2AF,51.476892,-0.189539,0.962914678151554,1.0,7.8
521,The Hillgate,W8 7SR,51.507903,-0.197655,0.9465044814340589,1.0,7.7
522,The Champion,W2 4LW,51.509991,-0.192358,0.9736701198929112,2.0,7.8
523,The Atlas,SW6 1RX,51.486058,-0.196066,0.9695751367710396,1.0,7.4
524,The Duke of Wellington,W11 2ED,51.515251,-0.204831,0.978931439878943,2.0,7.7
525,The Bricklayer's Arms,SW15 1DD,51.46612,-0.217116,0.9609358631125596,1.0,7.7
526,The Bull's Head,SW13 9PY,51.473719,-0.251053,0.937194738680014,1.0,7.7
527,The Coach & Horses,SW13 9LW,51.473549,-0.250057,0.9679012920498196,1.0,7.7
528,The Elgin,W11 1PY,51.516247,-0.208991,0.976133162612036,2.0,7.6
529,Duke on the Green,SW6 4XG,51.472633,-0.199534,0.971013851705273,1.0,7.6
530,Warwick Arms,W14 8PS,51.495253,-0.203128,0.983582819229426,1.0,7.1
531,The Dukes Head,SW15 1JN,51.467371,-0.216999,0.9744034454661856,1.0,7.5
532,The Dartmouth Castle,W6 0LS,51.49455,-0.227271,0.9631707600977768,1.0,6.7
533,The Albion,W14 0QL,51.49442,-0.21279,0.9091933418693982,1.0,6.8
534,The Swan,W6 0DZ,51.49309,-0.224951,0.9774997089977884,2.0,6.5
535,The Duke of Clarence,SW5 0BE,51.490911,-0.182595,0.925226399720638,1.0,7.4
536,The Castle,W11 4UA,51.506922,-0.207043,0.9480246769875452,1.0,7.1
537,The Eight Bells,SW6 3JS,51.468072,-0.210168,0.9410080316610406,1.0,7.3
538,The Old City Arms,W6 9DA,51.489439,-0.228902,0.9392480502851822,1.0,6.6
539,The Goose,SW6 1NL,51.485,-0.202476,0.9814061226865324,1.0,7.0
540,The Kings Arms,SW6 4RN,51.469109,-0.209998,0.9631102316377604,1.0,7.2
541,The Prince Albert,W11 3HQ,51.509534,-0.19749,0.9723175416133164,1.0,7.2
542,The Sun Inn,SW13 9HE,51.473637,-0.247075,0.9317401932254684,1.0,7.2
543,The George & Devonshire,W4 2QE,51.486394,-0.252081,0.9454592014899312,1.0,7.0
544,The Crown,W4 1PD,51.492774,-0.256828,0.9484413921545805,1.0,7.0
545,The Lamb,W4 4PH,51.491775,-0.261921,0.9695076242579443,1.0,7.1
546,The William Morris,W6 0QA,51.493068,-0.225422,0.9900523803980912,1.0,6.3
547,The Tabard,W4 1LW,51.495816,-0.254684,0.9727645210103596,1.0,6.9
548,The Sindercombe Social,W12 8QD,51.5032,-0.224045,0.9619089745082062,2.0,6.5
549,Famous Three Kings,W14 9NL,51.490654,-0.206557,0.9805866604586196,2.0,6.4
550,The Stanhope Arms,SW7 4SS,51.494178,-0.18217,0.9950762425794436,1.0,6.8
551,McGettigan's Fulham,SW6,51.479888,-0.196053,0.9551437550925388,1.0,6.7
552,The Spencer Arms,SW15 1HJ,51.468255,-0.228088,0.9663042719124664,1.0,6.8
553,The Bull,W12 7GB,51.506427,-0.219891,0.9716284483762077,2.0,6.5
554,The Salutation,W6 0QU,51.49281,-0.233179,0.962416482365266,1.0,6.1
555,The Hansom Cab,W8 6EG,51.496289,-0.197188,0.901559771854266,1.0,6.5
556,The Bolton,SW5 9BQ,51.489676,-0.190486,0.9835548830171108,1.0,6.6
557,The Plough & Harrow,W6 0QU,51.492787,-0.231361,0.9850331742521244,1.0,6.0
558,Prince of Teck,SW5 9RQ,51.492869,-0.193951,0.9584984285880572,2.0,6.5
559,Packhorse & Talbot,W4 2DT,51.492547,-0.254768,0.9562937958328483,1.0,6.4
561,Old Swan,W8 4DP,51.508947,-0.195007,0.9833104411593528,1.0,6.3
562,Duke of Cornwall,W6 9PH,51.490441,-0.223717,0.9627517169130484,1.0,5.2
563,The Pavilion,W12 0HQ,51.518829,-0.227764,0.9598021184961004,1.0,6.3
564,The Castle,W11 1LU,51.516616,-0.205744,0.9316819927831452,1.0,6.3
566,Earl of Lonsdale,W11 2QA,51.513457,-0.202713,0.9698149225934116,1.0,6.2
567,The Hand & Flower,SW6 2ES,51.477637,-0.18982,0.8974880689093238,1.0,6.2
568,The Goat,W8 5NP,51.502137,-0.187872,0.9760121056920033,1.0,6.1
571,Gloucester Arms, SW7,51.498752,-0.183882,0.9603771388662554,1.0,5.9
575,Aragon House,SW6 4XG,51.472542,-0.200321,0.9391200093120708,1.0,5.6
578,Prince of Wales,W8 4EP,51.502326,-0.19078,0.9536561517867536,1.0,5.4
579,Oyster Rooms,SW6 1AA,51.48028,-0.194625,0.9879455243859854,1.0,5.3
581,Greyhound,W8 5EP,51.500979,-0.189491,0.959248050285182,1.0,5.2
582,Small Beer,N8 8PT,51.580374,-0.123084,0.9498195786287976,1.0,8.6
583,The Salisbury Hotel,N4 1JX,51.58205,-0.099412,0.9856058666045862,1.0,8.1
584,Antwerp Arms,N17 8AS,51.601866,-0.074851,0.9749365615178676,1.0,8.2
585,The Mossy Well,N10 3SH,51.590872,-0.141728,0.965722267489233,1.0,8.1
586,The Westbury,N22 6SA,51.593561,-0.098263,0.9820137353043884,1.0,7.6
587,The Kings Head,N8 8AA,51.578209,-0.124311,0.9484227680130368,2.0,7.9
588,The Maid of Muswell,N10 2DP,51.598682,-0.138805,0.9545128622977536,1.0,7.6
589,Ye Olde Cherry Tree,N14 6EN,51.625193,-0.124021,0.9564846932836688,1.0,7.7
590,The Park Inn,N22 7BN,51.598882,-0.122629,0.932545687347224,1.0,7.0
591,The Ranelagh,N11 2EU,51.608727,-0.127178,0.984230008148062,1.0,7.2
592,Three Compasses,N8 7NX,51.58744,-0.118687,0.973786520777558,1.0,7.2
593,"Ortaköy, Shisha Lounge Bar",N22 6UP,51.594699,-0.112428,0.9260551740193226,1.0,6.7
594,The Duke of Edinburgh,N22 6UP,51.594746,-0.112583,0.8782213944825981,1.0,6.7
595,Earl Haig Hall,N8 9TH,51.580708,-0.121688,0.5939704341752997,1.0,7.1
596,Spouter's Corner,N22 6EJ,51.596748,-0.108977,0.993071819345827,1.0,6.5
597,The Famous Royal Oak,N10 3QY,51.588349,-0.141338,0.913886625538354,1.0,7.0
598,The Old Ale Emporium,N4 1EU,51.578009,-0.099125,0.9763659643813292,1.0,7.0
599,Victoria Stakes,N10 3TH,51.587429,-0.134285,0.944972645792108,1.0,6.7
600,The Tollgate,N8 0PS,51.589934,-0.105519,0.9634850424863228,1.0,6.5
601,The Gate,N22 7SS,51.59837,-0.119638,0.9653590967291352,1.0,6.2
602,The Alex,N8 8JP,51.582767,-0.127495,0.982162728436736,1.0,6.7
603,The Alfred Herring,N13 5TT,51.619207,-0.107114,0.943552554999418,1.0,6.6
604,The Springfield Bar & Grill,N11 2PP,51.605573,-0.122862,0.9442067279711326,1.0,6.0
605,Railway Tavern,N8 8DH,51.57761,-0.1244,0.9442369922011408,1.0,6.5
606,Maynard Arms Crouch End,N8 8SX,51.581745,-0.126192,0.9700291002211616,2.0,6.4
611,Kiss the Sky,N8 8TD,51.580741,-0.124511,0.8638971016179723,1.0,6.1
616,The Fox,N13 4JD,51.620473,-0.106617,0.9174927249447096,1.0,5.7
618,Inn on the Green,N13 4XS,51.617262,-0.109494,0.9065207775579094,1.0,5.3
620,The Fountain,N15 5DE,51.585068,-0.079415,0.9851984635083226,1.0,5.8
630,Duck in the Pond,HA3 6AA,51.604381,-0.327522,0.993251076708183,1.0,7.6
631,Kingsfield Arms,HA1 3DF,51.575116,-0.343222,0.9314910953323244,1.0,7.5
632,The Castle,HA1 3EF,51.57208825,-0.3399507827906979,0.9656687230822956,1.0,7.3
633,O'Neill's,HA1 2AA,51.580578,-0.334227,0.9633057851239668,1.0,6.9
637,The Junction,HA1 2DH,51.579576,-0.33254,0.9648073565359097,1.0,6.0
638,The Moon & Sixpence,HA5 4HS,51.608274,-0.373095,0.9798766150622744,1.0,6.1
639,Royal Oak,HA1 1JP,51.581653,-0.337798,0.9816109882435108,1.0,5.8
640,Travellers Rest,HA3 8AT,51.582649,-0.316822,0.9670050052380398,1.0,5.9
645,The New Moon,HA3 8DN,51.587315,-0.303992,0.9527645210103596,1.0,5.7
648,Moon on the Hill,HA1 2AW,51.579499,-0.334146,0.9880572692352462,1.0,5.0
649,The Drapers Arms,N1 1ER,51.540551,-0.108377,0.9647724362705156,2.0,8.6
650,The Queens Head,WC1X 9NB,51.528468,-0.118296,0.9712117332091724,2.0,8.4
651,The Compton Arms,N1 2XD,51.543642,-0.10228,0.9527249447095798,1.0,8.4
652,Hemingford Arms Islington,N1 1DF,51.543038,-0.113094,0.9500779885927132,1.0,7.9
653,King ' S Head Theatre Pub,N1 1QN,51.538329,-0.102583,0.977553253404726,1.0,8.1
654,The Harrison,WC1H 8JF,51.527499,-0.120534,0.960994063554883,2.0,7.9
655,The Duchess of Kent,N7 8PR,51.546214,-0.108686,0.9646164590850892,1.0,7.8
656,The Owl & Hitchhiker,N7 6LE,51.560451,-0.123665,0.9657292515423116,1.0,7.7
657,The Fellow,N1 9AA,51.531366,-0.122304,0.983163776044698,2.0,7.5
658,Brewhouse & Kitchen,N5 1JJ,51.546265,-0.101691,0.9728110813642185,1.0,7.8
659,The George and Monkey,EC1R 1UU,51.529867,-0.11036,0.9653358165522058,1.0,7.6
660,The Landseer,N19 4JU,51.562804,-0.123057,0.9837457804679316,1.0,7.4
661,The Lucas Arms,WC1X 8QY,51.528462,-0.119581,0.9510185077406588,1.0,7.4
662,The Tollington,N7 6DN,51.557544,-0.112785,0.98671167500873,1.0,7.4
663,The Scottish Stores,N1 9DU,51.531003,-0.120784,0.984160167617274,1.0,7.3
664,Union Tavern,WC1X 9AA,51.526639,-0.113362,0.9626935164707252,1.0,7.4
665,The Lamb,WC1N 3LZ,51.52308,-0.119008,0.9666138982656268,1.0,7.3
666,The Crown & Sceptre,W1W 6SD,51.519319,-0.140713,0.9694890001164008,2.0,6.9
667,The Castle,N1 9HF,51.531977,-0.109015,0.9596042369922012,2.0,6.8
668,The Coronet,N7 6NJ,51.555575,-0.115634,0.9847002677220348,1.0,6.3
669,McGlynns,WC1H 8ET,51.528511,-0.123216,0.9643417529973228,1.0,6.3
671,The Rising Sun,W1T 2EL,51.519236,-0.133161,0.9856989873123037,1.0,5.6
672,The Angel,N1 9LQ,51.53215,-0.106436,0.986825747875684,1.0,5.4
673,The White Swan,N1 1RY,51.545644,-0.103444,0.9850750785705972,1.0,5.3
674,The General Elliott,UB8 2UR,51.542912,-0.488453,0.9132045163543244,1.0,7.6
675,Queens Head Uxbridge,UB8 1AB,51.545944,-0.479655,0.9339564660691422,1.0,7.2
676,The Malt Shovel,UB8 2JE,51.529776,-0.485626,0.9804725875916656,1.0,7.0
677,Swan & Bottle,UB8 1LZ,51.550784,-0.484815,0.9713258060761262,1.0,6.5
679,Carpenters Arms Hayes,UB4 8JJ,51.526587,-0.437838,0.8755208939587941,1.0,6.2
680,Locos,UB8 3PH,51.533338,-0.473759,0.9235362588755676,1.0,6.0
682,The Good Yarn,UB8 1JX,51.547787,-0.480747,0.990476079618205,1.0,5.9
685,Fig Tree,UB8 1AB,51.54553,-0.480363,0.9365428937259924,1.0,5.8
693,The Metropolitan,UB8 1AB,51.54553,-0.480363,0.9190338726574322,1.0,5.4
696,The Tichenham Inn,UB10 8DF,51.564438,-0.444744,0.9598184146199512,1.0,5.4
699,The Sussex Arms,TW2 5BG,51.44404,-0.345864,0.9849447095797929,1.0,8.8
700,Moon Under Water,TW3 3LF,51.467014,-0.369367,0.9721499243394248,1.0,7.4
701,The Turks Head,TW1 1LF,51.456519,-0.323052,0.9828169014084508,1.0,8.3
702,The Admiral Nelson,TW2 7BB,51.453089,-0.358166,0.9563194040274706,1.0,7.5
703,The London Apprentice,TW7 6BG,51.471303,-0.320904,0.9676987545105344,1.0,7.9
704,The Royal Oak,TW7 6EP,51.467222,-0.339299,0.982456058666046,1.0,6.8
705,The Rising Sun,TW7 5AQ,51.475867,-0.331885,0.9162984518682342,1.0,6.8
706,Ailsa Tavern,TW1 1NJ,51.46053,-0.323012,0.9553579327202888,1.0,6.8
707,The Plough Inn,UB2 4LG,51.494919,-0.365912,0.984588522872774,1.0,6.6
714,The Bulstrode pub,TW3 1JG,51.470823,-0.366796,0.9669910371318822,1.0,5.1
719,The Red Lion,TW7 6QJ,51.473544,-0.33402,0.9211267605633804,1.0,5.6
721,The Albany,TW1 4EZ,51.449089,-0.332202,0.9515236875800256,1.0,5.9
724,Town Wharf,TW7 6RJ,51.469281,-0.322399,0.9561331626120358,1.0,5.7
731,The Swan Inn,TW7 6XA,51.46893,-0.324076,0.884011174484926,1.0,5.4
732,The Canonbury Tavern,N1 2NS,51.544722,-0.097591,0.9757816319404028,1.0,8.0
733,Clissold Park Tavern,N16 9DB,51.557833200000005,-0.09078437687827721,0.9861203585147248,1.0,8.8
734,The Woodbine,N5 2LL,51.559551,-0.098456,0.9661925270632056,1.0,8.0
735,Bank of Friendship,N5 1EA,51.558456,-0.098756,0.9796833895937608,1.0,8.0
736,Commercial Tavern,E1 6NU,51.521609,-0.075667,0.9822279129321384,2.0,8.0
737,The Brownswood,N4 2EX,51.563975,-0.092735,0.9883925037830288,2.0,7.7
738,Edgar Wallace,WC2R 3JE,51.512708,-0.112861,0.987282039343499,1.0,7.8
739,The Crown Tavern,EC1R 0EG,51.523174,-0.105212,0.973816785007566,2.0,7.3
740,Museum Tavern,WC1B 3BA,51.518223,-0.125809,0.965473169596089,1.0,6.9
741,Sekforde Arms,EC1R 0HA,51.52424,-0.10438,0.964011174484926,1.0,6.2
742,The Old Crown,WC1A 1BH,51.516906,-0.125053,0.9870562216272843,2.0,6.5
743,Lord Raglan,EC1A 4ER,51.516534,-0.096705,0.9717099289954604,3.0,5.9
744,Golden Fleece London Ec4,EC4N 1SP,51.513263,-0.09256,0.9666860668141076,1.0,6.0
745,The Masque Haunt,EC1V 9BP,51.525094,-0.090488,0.9818042137120242,1.0,5.5
747,The Phoenix,SW3 4EE,51.488749,-0.16285,0.9658060761261784,1.0,8.2
748,The Surprise,SW3 4AJ,51.486266,-0.162709,0.953963450122221,1.0,7.9
749,The Enterprise,SW3 2HU,51.495209,-0.165887,0.9828378535676872,1.0,8.2
750,The Woodman,SW11 3HX,51.473515,-0.17383,0.9633663135839832,1.0,8.4
751,The Sands End,SW6 2PR,51.471154,-0.187251,0.968422768013037,1.0,8.9
752,The Prince Albert,SW11 4PF,51.47984,-0.165875,0.9763682923990222,1.0,7.8
753,The Queen's Arms,SW7 5QL,51.499377,-0.180939,0.9834757304155513,3.0,8.1
754,The Ship,SW18 1TB,51.463534,-0.188116,0.9683552554999418,3.0,8.4
755,The Bunch of Grapes,SW3 1LA,51.497592,-0.167005,0.9945803748108486,1.0,7.4
756,Leinster Arms,W2 3EU,51.511416,-0.1827,0.9737329763706204,1.0,8.1
757,Coach & Horses,W1J 5LD,51.509055,-0.147408,0.9674356885112328,1.0,8.0
758,The Waterside,SW6 2SU,51.473405,-0.181951,0.9482528227214528,1.0,7.6
759,The Antelope,SW1W 8EZ,51.494014,-0.155534,0.9569479688045628,1.0,7.3
760,The Sydney Arms, Sw3,51.488642,-0.169781,0.9468350599464556,1.0,6.8
761,The Swan,W2 3PH,51.511629,-0.176984,0.98606914212548,1.0,7.7
762,The White Ferry House,SW1V 4LD,51.489015,-0.146668,0.9602910022116168,1.0,7.3
763,Buckingham Arms,SW1H 9EU,51.499165,-0.136659,0.9808497264579212,1.0,7.6
764,The Punch Bowl,W1J 5RP,51.509121,-0.149474,0.9614969153765568,1.0,7.5
765,The Mitre,W2 3QH,51.512367,-0.178551,0.9429961587708068,1.0,7.5
766,Chelsea Potter,SW3 4PL,51.488446,-0.165872,0.9784285880572692,1.0,6.5
767,The Albert,SW1H 0NP,51.497703,-0.135533,0.9988196950296824,1.0,7.0
768,The Gloucester,SW1X 9QR,51.499942,-0.159535,0.9931672680712372,1.0,6.7
769,Bag O'Nails,SW1W 0PP,51.498007,-0.144138,0.9885834012338494,1.0,6.7
