,name,postcode,latitude,longitude,popularity,price,rating
770,The Waterfront,SW18 1TS,51.464356,-0.185605,0.9544872541031312,1.0,6.8
771,The Junction,SW11 1SA,51.463308,-0.169861,0.9751530671633104,1.0,6.7
772,The Falcon,SW11 1RU,51.463824,-0.168084,0.9807519497148178,2.0,6.6
773,The London and South Western,SW11 1LJ,51.46402,-0.16766,0.9875916656966592,1.0,6.6
774,The Feathers,SW1H 0BH,51.499229,-0.132958,0.9819974391805376,1.0,6.6
775,The Gallery,SW1V 3AS,51.488724,-0.134304,0.9912932138284252,1.0,6.4
776,The Northcote,SW11 1NT,51.460623,-0.167097,0.9651425910836924,1.0,6.6
777,Shepherds Tavern Mayfair,W1J 7SS,51.506238,-0.14747,0.9796298451868234,1.0,6.4
778,Shakespeare,SW1W 0RP,51.49635,-0.144869,0.9956116866488184,2.0,6.2
779,Two Chairmen,SW1H 9BP,51.50048,-0.131648,0.9729111861250146,1.0,6.4
780,The Clarence,W1S 4LB,51.507819,-0.141382,0.9871702944942382,1.0,6.4
782,Zetland Arms,SW7 3EX,51.493446,-0.175839,0.9727971132580608,1.0,5.7
783,Morpeth Arms,SW1P 4RW,51.489307,-0.128732,0.9517820975439414,1.0,6.3
784,The White Swan,SW1V 2SA,51.489887,-0.131401,0.9797252939122336,1.0,6.2
785,The Victoria,SW1W 0NR,51.495591,-0.146063,0.9888650913746944,1.0,6.0
786,Hoop & Toy,SW7 2HQ,51.494711,-0.174247,0.977017809335351,1.0,5.6
787,Travellers Tavern,SW1W 9RB,51.492968,-0.148937,0.9895122802933304,1.0,5.7
788,The Willow Walk,SW1V 1LW,51.495111,-0.142417,0.9962425794436036,1.0,5.8
789,Brass Monkey,SW1V 1AU,51.494376,-0.140758,0.9650401583052032,1.0,5.8
790,The Old Star,SW1H 0DB,51.4999,-0.133649,0.9957956000465604,1.0,5.8
791,The Barley Mow,SW1P 2EE,51.495014,-0.131673,0.985929461063904,1.0,5.7
792,Greencoat Boy,SW1P 1PJ,51.496337,-0.135813,0.9832941450355024,1.0,5.4
793,The Ram,KT1 1HL,51.407998,-0.307852,0.9747968804562914,1.0,8.4
794,The Grey Horse,KT2 5EE,51.414203,-0.300544,0.9651286229775348,1.0,8.7
795,Woody's,KT1 1HH,51.408361,-0.308181,0.9410382958910488,1.0,8.1
796,The Antelope,KT6 4AW,51.395155,-0.307821,0.9729554184611804,1.0,8.9
797,The Foresters,KT1 4DG,51.41405,-0.312708,0.9376812943778372,1.0,7.6
798,The Boaters Inn,KT2 5AU,51.418664,-0.30581,0.9626190199045512,1.0,7.6
799,The Mute Swan,KT8 9BN,51.404703,-0.3423,0.9418042137120242,1.0,8.3
800,The Lamb,KT6 5NF,51.392002,-0.311366,0.9657432196484692,1.0,8.0
801,The Cocoanut,KT1 2RF,51.406828,-0.298407,0.9160609940635548,1.0,7.3
802,The Wych Elm,KT2 6HT,51.417169,-0.294091,0.9329530904434874,1.0,7.4
803,Prince of Wales East Molesey,KT8 9EU,51.402698,-0.344513,0.9522546419098143,1.0,8.0
804,La Cloche at the Lion,TW11 9DN,51.418003,-0.318373,0.9527179606565008,1.0,7.3
805,The Adelaide,TW11 0AU,51.423666,-0.334627,0.9017157490396926,1.0,7.8
806,The Cardinal,KT2 5QG,51.426511,-0.298151,0.6736002793621232,1.0,7.4
807,The Kingston Mill,KT1 1HN,51.407007,-0.308175,0.8987172622511931,1.0,6.7
808,The Limping Fox,KT7 0UX,51.386031,-0.323829,0.9908256880733946,1.0,7.5
809,The Masons Arms,TW11 8PJ,51.426705,-0.339017,0.9394133395413804,1.0,7.5
810,Druids Head,KT1 1JT,51.409151,-0.306425,0.9754580374810848,1.0,6.5
811,Ye Olde Swan,KT7 0QQ,51.392906,-0.331848,0.8776758409785933,1.0,7.3
812,George & Dragon,KT7 0RY,51.389848,-0.333415,0.944954128440367,1.0,7.3
813,Prince of Wales,KT6 6AL,51.389519,-0.297773,0.9695774647887324,1.0,7.1
814,Willoughby Arms,KT2 6LN,51.415426,-0.292033,0.9329461063904084,1.0,6.7
815,The New Inn,TW10 7DB,51.436199,-0.305113,0.9409754394133396,1.0,7.2
816,The Cricketers,KT1 2UL,51.407563,-0.297781,0.8472028867419392,1.0,6.4
817,The Swan,KT1 4DB,51.412624,-0.310824,0.9507950180421372,1.0,6.3
818,The Railway Pub,TW11 0BB,51.424276,-0.332793,0.9168920963799324,1.0,6.9
819,Teddington Arms Teddington,TW11 8EW,51.427043,-0.332043,0.9155465021534164,1.0,6.9
820,Harts Boatyard,KT6 4ES,51.397012,-0.312004,0.9568501920614596,1.0,6.5
821,The Berrylands,KT5 8LS,51.398264,-0.28044,0.926397392620184,1.0,6.7
822,Tide End Cottage,TW11 9NN,51.429379,-0.32295,0.9119147945524386,1.0,6.8
823,The Queens Head,KT2 5HA,51.418659,-0.301423,0.9544919101385172,1.0,6.3
824,The Kings Tun,KT1 1QT,51.41143,-0.300753,0.988420439995344,2.0,6.1
825,The Spring Grove,KT1 2SF,51.403301,-0.299619,0.9419601908974508,1.0,6.2
826,O'Neill's,KT1 1BQ,51.409136,-0.305611,0.9255383540914912,1.0,5.8
827,The Albion,KT8 9HA,51.402372,-0.344526,0.9018567639257294,1.0,6.6
828,Royal Oak,KT6 7AA,51.385261,-0.294952,0.9493563031079036,1.0,6.5
829,The Surbiton Flyer,KT6 4NS,51.392693,-0.304916,0.9544174135723432,1.0,6.2
830,The Victoria,KT6 4JT,51.392151,-0.307162,0.9787847747642882,1.0,6.2
831,The Gazebo,KT1 1QN,51.410669,-0.307521,0.9128529856826912,1.0,5.4
832,Bacchus,KT1 1RP,51.409638,-0.305308,0.91570015132115,1.0,5.3
835,Waggon & Horses,KT6 4TW,51.399021,-0.301834,0.9748667209870796,1.0,5.8
840,The Hand & Flower,TW10 5LA,51.432227,-0.306594,0.9183052031195436,1.0,6.1
842,Park Tavern,KT2 6AP,51.419479,-0.287759,0.8973204516354324,1.0,5.6
844,The Hogarth,TW11 8QY,51.425837,-0.336795,0.9366476545221744,1.0,5.9
846,Black Lion,KT6 5PL,51.391936,-0.310492,0.8042813455657493,1.0,5.6
847,Coronation Hall,KT6 4LQ,51.393786,-0.303618,0.9673053195204284,1.0,5.4
858,The Kings Arms,SE1 8TB,51.504593,-0.109372,0.9798160866022582,2.0,8.5
859,The Old Red Lion,SE11 4RS,51.489365,-0.105265,0.9882225584914446,2.0,9.0
860,The Black Dog,SE11 5ER,51.488749,-0.120925,0.9708695146083112,2.0,8.2
861,Ship & Shovel,WC2N 5PH,51.50756,-0.124782,0.9793318589221278,1.0,7.7
862,The Crown & Cushion,SE1 7HR,51.499309,-0.113683,0.9779257362355954,1.0,7.4
863,Coach & Horses,W1J 6PT,51.510941,-0.144064,0.9941077872191828,1.0,8.0
864,The Windmill,W1S 2AZ,51.512479,-0.142397,0.9842928646257711,1.0,7.9
865,The Toucan,W1D 3BY,51.515128,-0.133094,0.9703503666627866,1.0,7.7
866,The Duchy Arms,SE11 5UG,51.489157,-0.114453,0.978510068676522,1.0,7.4
867,The Rose,SE1 7TL,51.489698,-0.122637,0.9839669421487603,1.0,7.0
868,The Chandos,WC2N 4ER,51.509578,-0.12676,0.9906274007682458,2.0,6.9
869,The Clachan,W1B 5QH,51.513555,-0.140186,0.988704458153882,3.0,7.1
870,Old Coffee House,W1F 9SF,51.512552,-0.137315,0.97350250261902,2.0,6.9
871,The Marquis,WC2N 4HS,51.509793,-0.125622,0.976203003142824,1.0,6.6
872,Argyll Arms,W1F 7TP,51.515018,-0.141312,0.9904295192643464,1.0,6.9
873,The Kings Head,W1S 4RX,51.508693,-0.141218,0.9721336282155744,1.0,6.8
874,The White Hart,WC2B 5QD,51.5145112,-0.1219002,0.9751181468979164,1.0,6.6
875,Westminster Arms,SW1P 3AT,51.500567,-0.129764,0.9876940984751484,1.0,6.3
876,The Blue Posts,W1T 3ET,51.516966,-0.135457,0.9735513909905716,1.0,6.5
877,Blue Posts,W1B 5PX,51.512884,-0.139495,0.9859364451169828,1.0,6.4
878,Glassblower,W1B 5JY,51.510567,-0.136965,0.9773530438831336,1.0,5.9
879,The Rockingham Arms,SE1 6BN,51.49595,-0.099705,0.9856081946222792,1.0,5.7
880,Ladywell Tavern,SE13 7HS,51.456374,-0.021407,0.9768082877429868,1.0,8.0
881,The Ivy House,SE15 3BE,51.458219,-0.052017,0.9741892678384356,1.0,8.7
882,Skehans Freehouse,SE14 5TW,51.467481,-0.0494,0.9709603072983356,1.0,8.4
883,Blythe Hill Tavern,SE23 1JB,51.4423194,-0.033722,0.9629938307531136,1.0,8.4
884,Catford Bridge Tavern,SE6 4RE,51.444608,-0.024363,0.9563333721336282,1.0,7.9
885,The Waverley Arms,SE15 3BU,51.461315,-0.047024,0.9878803398905832,1.0,7.9
886,Ninth Life,SE6 4BD,51.445213,-0.019424,0.9831381678500756,1.0,7.6
887,Brockley Jack,SE4 2DH,51.45343,-0.03847,0.960926551041788,1.0,7.3
888,Jolly Farmers,SE13 6LE,51.45533,-0.015825,0.8959795134443022,1.0,6.2
889,Edmund Halley,SE12 8RG,51.455454,0.011864,0.9818531020835758,1.0,6.4
891,The Crown,SE12 0AJ,51.443711,0.01769,0.9773088115469678,1.0,6.3
894,The London & Rye,SE6 4AF,51.447563,-0.017719,0.9849423815621,1.0,5.0
896,The Charles Holden,SW19 2BH,51.417956,-0.178677,0.9801722733092773,1.0,8.5
897,The Sultan,SW19 1BT,51.418561,-0.18535,0.9854033290653008,1.0,8.1
898,The Garden Shed,SW19 1AN,51.420277,-0.186872,0.9597346059830054,1.0,7.9
899,Manor Bar & Grill,SW17 0SF,51.423848,-0.172001,0.9700430683273192,1.0,8.1
900,The Crooked Billet,SW19 4RQ,51.421481,-0.227747,0.9653381445698987,2.0,8.8
901,Hand in Hand,SW19 4RQ,51.421606,-0.227397,0.945047142358282,1.0,8.7
902,The Castle,SW17 0RG,51.428772,-0.167465,0.9738936095914328,1.0,8.2
903,The Antelope,SW17 9NG,51.425982,-0.165772,0.9713514142707484,2.0,8.0
904,The Trafalgar Arms,SW17 0RT,51.424963,-0.171326,0.9658922127808172,1.0,7.8
905,Dog & Fox,SW19 5EA,51.425105,-0.2176,0.9577464788732394,3.0,8.0
906,The Selkirk,SW17 0ES,51.430251,-0.169403,0.9605889884763124,1.0,7.8
907,Gorringe Park,SW17 9JR,51.419349,-0.161744,0.9632243045047142,1.0,7.5
908,Graveney and Meadow,SW17 9NA,51.426957,-0.166918,0.912752880921895,2.0,7.6
909,The Alexandra,SW19 7NE,51.421982,-0.208058,0.9800814806192528,2.0,7.3
910,Hand & Racquet,SW19 7NE,51.421828,-0.207877,0.9567244791060412,1.0,7.3
911,The Loft,SW19 7NE,51.42188,-0.207937,0.193746944476778,1.0,7.1
912,The Trafalgar,SW19 2JY,51.413675,-0.189038,0.8700477243627052,1.0,6.2
913,Leather Bottle,SW17 0NY,51.436893,-0.187055,0.9590967291351414,1.0,7.0
914,Ganleys Irish Bar,SM4 5HP,51.402421,-0.193378,0.9895052962402514,1.0,6.5
915,Prince of Wales,SW19 3TA,51.420499,-0.206212,0.9831661040623908,1.0,6.6
916,Leather Bottle,SW19 3NW,51.411214,-0.208993,0.9374135723431498,1.0,6.5
917,The Garratt & Gauge,SW19 3TA,51.420182,-0.206038,0.9433546734955186,1.0,6.2
919,J J Moons,SW17 0RN,51.427802,-0.168509,0.9885764171807706,1.0,6.2
920,Wibbas Down Inn,SW19 1QT,51.418994,-0.202551,0.9822325689675242,1.0,5.9
922,The Edward Rayne,SW20 8ND,51.409781,-0.228875,0.8851006867652195,1.0,6.1
924,O'Neill's,SW19 1RQ,51.419803,-0.20261,0.8679525084390641,1.0,5.6
929,The Swan,SW19 4SU,51.420737,-0.220607,0.9527039925503434,1.0,5.7
935,Raynes Park Tavern,SW20 0LA,51.409584,-0.230731,0.942206960772902,1.0,5.3
936,The Woodman,SW19 8DR,51.433656,-0.195965,0.9527784891165172,1.0,5.1
937,The Black Lion,E13 0AD,51.531054,0.02066,0.9691258293563032,1.0,7.8
938,The Galvanisers Union,E3 3LL,51.523134,-0.012377,0.9868723082295424,1.0,8.9
939,Forest Tavern,E7 9BB,51.549327,0.022027,0.9285089046676754,1.0,8.3
940,Loading Bar,E15 4PH,51.539999,0.00323,0.900353858689326,1.0,8.1
941,The Millers Well,E6 2JX,51.53347,0.056565,0.9962542195320684,1.0,7.9
942,Boleyn Tavern,E6 1PW,51.530377,0.038101,0.9840065184495402,1.0,7.2
943,Golden Fleece,E12 5DB,51.554814,0.042054,0.962556163426842,1.0,6.9
944,Cart and Horses,E15 1PF,51.545827,0.004225,0.919152601559772,1.0,6.7
945,The Holly Tree,E7 0DZ,51.555848,0.020425,0.946292631824002,1.0,6.6
946,The Bat and Ball,E20 1EJ,51.5425649,-0.00693080308689057,0.9906111046443952,1.0,6.5
947,Fox at Connaught,E16 1JR,51.508709,0.039416,0.9670213013618904,1.0,6.4
948,King Edward VII,E15 4BQ,51.54106,0.002778,0.9569130485391688,1.0,6.3
950,The Abbey Tap,E15 4QS,51.540283,-7.7e-05,0.9743405889884764,1.0,6.3
951,The Goldengrove,E15 1NS,51.544258,0.004182,0.9905366080782214,1.0,6.2
954,The Queens,E13 9JJ,51.534419,0.035444,0.9457339075776976,1.0,5.6
955,Custom House Hotel Pub,E16 3BY,51.510029,0.026677,0.8557490396927017,1.0,6.2
957,Fox,E16 1DR,51.508935,0.025185,0.9769037364683972,1.0,6.0
961,The Hudson Bay,E7 9PA,51.545729,0.026148,0.9737539285298568,1.0,5.7
968,Ye Old Black Bull,E15 4BQ,51.540274,0.000925,0.9228913979746246,1.0,5.5
969,The Langthorne,E15 4QS,51.5403,0.000299,0.8576580142009079,1.0,5.4
973,Windsor House,E6 5NT,51.514864,0.061024,0.9243161448027004,1.0,5.2
974,Duke of Edinburgh,E11 2EY,51.582437,0.027891,0.958859271330462,1.0,8.0
975,The Red Lion,E11 3AA,51.567909,0.011031,0.9831824001862414,2.0,8.7
976,The Birds,E11 3AA,51.569096,0.012215,0.9682993830753114,1.0,8.1
977,The North Star,E11 3AR,51.569834,0.015416,0.944399953439646,1.0,7.7
978,The George,E11 2RL,51.575967,0.028148,0.9848609009428472,1.0,7.3
979,The Cuckfield,E11 2AA,51.579388,0.024926,0.9706436968920964,2.0,7.3
980,O'Neill's,IG1 4DW,51.55901,0.07082,0.9469561168664882,1.0,7.3
981,The Great Spoon of Ilford,IG1 4LZ,51.561995,0.068709,0.9851705272960074,1.0,6.7
982,Unicorn,IG5 0NY,51.591821,0.062878,0.9736864160167618,1.0,6.3
983,O'Neill's,E11 3AW,51.570637,0.015266,0.9783866837387964,1.0,6.3
984,The Red House,IG4 5BG,51.576815,0.044797,0.8720684437201722,1.0,5.3
985,King George V,IG2 6SX,51.578352,0.070939,0.9845652426958444,1.0,6.1
986,The Nightingale,E11 2EY,51.582074,0.028219,0.9379303922709812,1.0,5.9
987,The Walnut Tree,E11 1HH,51.569823,0.012751,0.9681503899429637,1.0,6.1
989,Railway Bell,E18 1JJ,51.591844,0.028056,0.9735490629728786,1.0,5.8
995,The Dysart Arms,TW10 7AA,51.446493,-0.301737,0.3730089628681178,1.0,8.2
996,Barmy Arms,TW1 3DU,51.446355,-0.32598,0.9546292631824002,1.0,8.1
997,The White Cross,TW9 1TH,51.458958,-0.308399,0.9813316261203584,1.0,8.3
998,The Old Ship,TW9 1ND,51.459746,-0.306642,0.983338377371668,1.0,8.3
999,The Eel Pie,TW1 3NJ,51.447035,-0.326486,0.9198300547084158,1.0,7.9
1000,The White Swan,TW9 1PG,51.46138,-0.310964,0.9440135025026192,1.0,8.4
1001,Roebuck,TW10 6RN,51.452393,-0.29845,0.9583377953672448,1.0,7.9
1002,"The Prince Albert, Twickenham",TW2 5QB,51.442051,-0.344408,0.9535164707251776,1.0,8.1
1003,The Rifleman,TW2 5EL,51.440156,-0.348845,0.9623396577813992,1.0,8.1
1004,Watermans Arms,TW9 1TJ,51.459128,-0.307106,0.8891002211616809,1.0,7.7
1005,The Orange Tree,TW9 2NQ,51.464215,-0.301563,0.9756233267372832,2.0,7.8
1006,The White Horse,TW10 6DF,51.461495,-0.296157,0.9666348504248632,1.0,7.7
1007,Cricketers Richmond,TW9 1LX,51.460527,-0.30617,0.9646071470143172,1.0,7.7
1008,The Mitre,TW9 1UY,51.463177,-0.291571,0.9651099988359912,1.0,7.8
1009,The Victoria Inn,TW10 6UB,51.457281,-0.303828,0.9611546967756956,1.0,7.4
1010,The Shaftesbury,TW9 2PN,51.465746,-0.29899,0.9593155627982772,1.0,7.5
1011,The William Webb Ellis,TW1 3RR,51.447643,-0.328499,0.9772203468746362,1.0,6.9
1012,The Fox & Duck,TW10 7AD,51.444926,-0.302775,0.966856012105692,1.0,6.4
1013,The Angel & Crown,TW9 1JL,51.460511,-0.304258,0.979394715399837,1.0,6.6
1014,The Lass O' Richmond Hill,TW10 6JJ,51.451556,-0.295569,0.936840879990688,2.0,6.4
1015,St Margarets Twickenham,TW1 2LJ,51.4547,-0.319207,0.9526737283203351,1.0,6.4
1016,George Twickenham,TW1 3SN,51.446214,-0.328903,0.9294680479571644,1.0,6.3
1017,One Kew Road,TW9 2NQ,51.463365,-0.302351,0.963552554999418,1.0,6.3
1020,Triple Crown Inn,TW9 2SS,51.465499,-0.301886,0.7661576067978116,1.0,6.0
1021,The Sun Inn,TW9 2RG,51.464016,-0.302324,0.9460086136654638,1.0,5.9
1023,The Railway Tavern,TW9 1DN,51.46255,-0.302385,0.9826492841345594,1.0,5.7
1025,The Waldegrave Arms,TW11 8LX,51.432862,-0.338325,0.8913746944476778,1.0,5.4
1028,The Sun,SM5 2HU,51.367129,-0.164198,0.9205563962286112,1.0,8.6
1029,The Hope,SM5 2PR,51.367098,-0.167139,0.932960074496566,1.0,8.0
1030,Shinner & Sudtone,SM1 1HR,51.361774,-0.192548,0.9201187289023396,1.0,8.0
1031,The Windsor Castle,SM5 3PT,51.362634,-0.168742,0.9442765685019208,1.0,6.8
1032,The Railway Tavern,SM5 2HG,51.370061,-0.166352,0.942267489232918,1.0,6.9
1033,The Little Windsor,SM1 4BY,51.363997,-0.186822,0.940316610406239,1.0,6.6
1034,Sutton Arms,SM1 1EZ,51.361741,-0.192112,0.9151484111279246,1.0,6.4
1035,Whispering Moon,SM6 8QF,51.360186,-0.149495,0.9241299033872656,1.0,6.4
1036,Star Wallington,SM6 0DE,51.361397,-0.150223,0.8371202421138401,1.0,6.2
1037,O'Neill's Sutton,SM1 1DJ,51.360871,-0.192181,0.4195623326737283,1.0,6.1
1038,Gander Inn,SM1 2UE,51.370808,-0.209925,0.9733162612035852,1.0,6.4
1039,The Old Bank,SM1 1HN,51.359989,-0.191343,0.9225747875683856,1.0,5.9
1047,Moon on the Hill,SM1 1DZ,51.36185,-0.193233,0.95552554999418,1.0,5.3
1052,The California,SM2 5SU,51.343858,-0.197798,0.953714352229077,1.0,5.1
1053,The Mayflower,SE16 4NF,51.501798,-0.053581,0.9721219881271098,2.0,9.2
1054,The Grapes,E14 8BP,51.508799,-0.034028,0.9724106623210336,2.0,8.7
1055,The Prince Arthur,N1 6EB,51.527436,-0.085398,0.928844139215458,1.0,7.9
1056,The Miller,SE1 3SS,51.502132,-0.087614,0.9804493074147363,2.0,7.5
1057,The Exmouth Arms,EC1R 4QL,51.525782,-0.10967,0.9822139448259808,2.0,8.2
1058,Lord Nelson,SE1 0LR,51.503386,-0.10269,0.9762961238505412,1.0,7.8
1059,The Old Salt Quay,SE16 5QU,51.504079,-0.048621,0.9703317425212432,2.0,7.2
1060,The Pregnant Man,WC2A 1JA,51.516735,-0.112335,0.9475800256081948,1.0,7.4
1061,The George,WC2R 1AP,51.513187,-0.113027,0.9773786520777558,2.0,7.3
1062,The Gregorian,SE16 4SQ,51.497528,-0.066524,0.9817204050750784,1.0,6.9
1063,The Mulberry Bush,SE1 9PP,51.507091,-0.110325,0.9572832033523456,1.0,7.1
1064,The Horseshoe Inn,SE1 3QP,51.50251,-0.084088,0.9642626003957632,1.0,6.7
1065,Cheshire Cheese,WC2R 3LD,51.512588,-0.113117,0.9625817716214644,1.0,7.1
1066,Duke of Wellington,E1 7NE,51.51787,-0.074647,0.9510720521475964,1.0,6.4
1067,Prince William Henry,SE1 8NL,51.505268,-0.104109,0.9551623792340822,1.0,5.7
1068,The Surrey Docks,SE16 2LW,51.492485,-0.045524,0.9859597252939122,1.0,5.7
1069,The Leyton Star,E15 2BX,51.554271,-0.005091,0.9848958212082412,1.0,8.6
1070,Leyton Technical,E10 5QN,51.5585,-0.007181,0.9719892911186124,1.0,8.3
1071,The Elderfield,E5 0LF,51.553464,-0.046906,0.9590548248166686,1.0,8.2
1072,The Gun,E9 6RG,51.544381,-0.046949,0.9435455709463392,1.0,8.7
1073,Queens Arms,E17 9NJ,51.582524,-0.013672,0.9791339774182284,1.0,8.4
1074,The Birkbeck Tavern,E11 4HL,51.556547,-0.000128,0.929272494470958,1.0,7.9
1075,The Castle,E17 9LB,51.580689,-0.011218,0.9883785356768712,1.0,7.9
1076,Leytonstone Tavern,E11 3PX,51.559051,0.011114,0.9837760446979396,1.0,8.0
1077,The Chequers,E17 7BX,51.583457,-0.026578,0.9797997904784076,3.0,7.7
1078,Heathcote & Star,E11 4EA,51.56584,0.002253,0.9608753346525434,1.0,7.6
1079,Northcote Arms,E11 4EL,51.560323,-0.001486,0.9830706553369806,1.0,7.2
1080,Biddle Bros,E5 0QR,51.553251,-0.052809,0.938086369456408,1.0,7.3
1081,Ye Olde Rose & Crown,E17 4SA,51.587781,-0.020544,0.9629356303107904,1.0,7.3
1082,The Village Kitchen,E17 9NJ,51.582536,-0.012198,0.9493120707717378,1.0,6.9
1083,The Drum,E10 7EQ,51.574954,-0.013807,0.9803166104062392,1.0,6.5
1084,Lord Palmerston,E17 5JN,51.588858,-0.030246,0.9912513095099524,1.0,6.5
1085,The Coppermill,E17 7HF,51.579712,-0.041334,0.9751856594110117,1.0,5.8
1094,The Goose,E17 3AX,51.583523,-0.019112,0.9715213595623328,1.0,5.5
1098,The Globe,E9 6NA,51.545959,-0.053866,0.9432103363985568,1.0,5.4
1105,The Victoria,E17 4QH,51.585972,-0.019907,0.8547479920847398,1.0,5.0
1106,King's Arms,SW18 4LB,51.45728,-0.194467,0.9849167733674776,1.0,8.4
1107,The Grapes,SW18 1DX,51.458708,-0.190583,0.9445652426958444,1.0,7.7
1108,The Earl Spencer,SW18 5JL,51.448218,-0.199498,0.9407985100686764,1.0,8.2
1109,The East Hill,SW18 1AA,51.45872,-0.185726,0.9579327202886742,1.0,7.8
1110,The Four Thieves,SW11 1DJ,51.464029,-0.162562,0.9743359329530904,2.0,8.6
1111,The Eagle Ale House,SW11 6HG,51.455065,-0.163239,0.9392061459667094,1.0,8.0
1112,Duke of Battersea,SW11 3AG,51.478247,-0.170071,0.9702060295658248,1.0,8.3
1113,The Bolingbroke,SW11 6RE,51.453835,-0.164076,0.9606285647770924,1.0,7.9
1114,The Nightingale,SW12 8NX,51.450067,-0.157853,0.9337446164590852,1.0,8.1
1115,The Cat's Back,SW18 1NN,51.46185,-0.199752,0.9351274589686882,1.0,7.3
1116,Park Tavern,SW18 5SW,51.450724,-0.19917,0.9771993947153998,1.0,7.3
1117,The Halfway House,SW18 4SR,51.441647,-0.187286,0.9732115004074032,1.0,7.5
1118,The Old Fields,SW18 5LS,51.444744,-0.205146,0.8581678500756605,1.0,7.4
1119,The Jolly Gardeners,SW15 1NT,51.464546,-0.218343,0.9466604586194856,2.0,7.5
1120,The County Arms,SW18 3SH,51.450108,-0.174294,0.947428704458154,1.0,7.4
1121,The Fox & Hounds,SW11 2JU,51.467047,-0.162836,0.9654917937376324,1.0,7.6
1122,Old Sergeant,SW18 4DJ,51.451458,-0.190492,0.9574717727854732,1.0,7.0
1123,The Coat & Badge,SW15 1NL,51.464515,-0.216715,0.9515027354207892,2.0,7.4
1124,Ye Olde Spotted Horse,SW15 1RG,51.462631,-0.216483,0.9805750203701548,1.0,7.3
1125,Green Man,SW15 3NG,51.453456,-0.221579,0.9678314515190316,1.0,7.3
1126,The Telegraph,SW15 3TU,51.448726,-0.226545,0.9609149109533232,1.0,7.4
1127,The Boathouse,SW15 2JX,51.465186,-0.212831,0.9738493772552672,1.0,6.9
1128,The Latchmere,SW11 3BW,51.47201,-0.165499,0.9671167500873008,1.0,7.1
1129,Wandle Earlsfield,SW18 4EJ,51.442856,-0.189207,0.9786776859504132,1.0,6.8
1130,The Malt House,SW6 1AY,51.481456,-0.198398,0.8525107670818298,1.0,7.0
1131,The Eel Brook,SW6 4SG,51.47585,-0.193283,0.6945384704923757,1.0,6.8
1132,The Spread Eagle,SW18 2PT,51.456578,-0.192148,0.8918519380747294,1.0,6.1
1133,The Crown - Enterprise Inns,SW11 5RD,51.465665,-0.156006,0.9533861017343732,1.0,6.9
1134,Le Gothique,SW18 3SX,51.453336,-0.174716,0.95776277499709,1.0,6.4
1135,Hawkins Forge,SW11 1EJ,51.460702,-0.168879,0.978007216854848,1.0,6.5
1136,The Rocket,SW15 2JQ,51.465279,-0.213141,0.9854964497730184,1.0,6.4
1137,The Golden Lion,SW6 3JJ,51.46997,-0.210117,0.952219764870213,1.0,6.4
1138,The Goat,SW11 1EQ,51.46097,-0.166612,0.9413735304388312,1.0,6.4
1139,"Draft House, Westbridge",SW11 3AG,51.478289,-0.170111,0.9432196484693284,1.0,6.6
1141,The Merchant,SW11 1HG,51.46085,-0.163391,0.9624234664183448,1.0,6.3
1143,The Hope,SW17 7EG,51.446305,-0.165347,0.9529367943196368,1.0,6.1
1144,The Jolly Gardeners,SW18 4EA,51.446898,-0.189594,0.9404772436270517,1.0,5.7
1148,The Fox,SW15 6SE,51.460847,-0.217563,0.968206262367594,1.0,5.3
1152,The Ship Tavern,WC2A 3HP,51.5172349,-0.1192033,0.9837876847864044,1.0,8.4
1153,Three Tuns Marylebone,W1H 6HP,51.514499,-0.156007,0.9794110115236876,1.0,8.1
1154,Fentiman Arms,SW8 1LA,51.480974,-0.118235,0.9874030962635316,1.0,7.9
1155,Shakespeares Head,W1F 7HZ,51.513697,-0.139459,0.994310324758468,1.0,6.6
1156,Leicester Arms,W1B 5DP,51.510587,-0.137685,0.975590734489582,1.0,6.3
1157,The Plough,WC1A 1LH,51.517786,-0.125891,0.9734396461413106,1.0,6.3
